"DataMessageGUID","SensorID","Sensor Name","Date","Value","Formatted Value","Battery"
"7ac98c4c-a4d0-472c-a732-9c75231ed3aa","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 21:25","21","21° C","100"
"4c8598fc-d147-47ea-acda-0a42bf1e10cc","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 21:15","21.1","21.1° C","100"
"4ef2107d-0f7f-43b2-b582-a6c25fc1372f","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 21:05","21.2","21.2° C","100"
"1fca871b-e767-4d48-ad32-ce96f836f35a","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 20:55","21.2","21.2° C","100"
"bb9bfc4c-d56d-4b37-a739-9b51481ac709","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 20:45","21.3","21.3° C","100"
"de5466e8-c0d1-4b51-85d8-d4bf04a68c83","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 20:35","21.4","21.4° C","100"
"1c184ffc-0659-4eed-85a2-a994e3287ee3","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 20:25","21.5","21.5° C","100"
"33eaa76a-c758-47b6-9dde-4ec67c9b4318","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 20:15","21.6","21.6° C","100"
"afba1690-8692-414f-b87d-b7370f7378a8","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 20:05","21.7","21.7° C","100"
"716a128e-66c7-48b1-a682-e219fb1d0d89","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 19:55","21.7","21.7° C","100"
"3f536256-e89d-4b31-a3e7-839efdbc0c29","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 19:45","21.8","21.8° C","100"
"b81c6642-5c9a-40eb-99d4-87c4b93589f4","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 19:35","21.8","21.8° C","100"
"ffb43687-32aa-4d1a-92ba-a0814ef1e463","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 19:25","21.9","21.9° C","100"
"7248c118-e16c-454e-99a2-9b43713a02e0","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 19:15","21.9","21.9° C","100"
"857fed9c-5138-42cc-9a50-0d860b15137e","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 19:05","21.9","21.9° C","100"
"c95ced67-285c-4353-ae6d-96b539a17dde","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 18:55","21.9","21.9° C","100"
"11cef000-372e-4521-9bb4-3b5651bba10f","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 18:45","22","22° C","100"
"7b88f1ff-1681-479d-b494-9a3e32b584a7","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 18:35","22","22° C","100"
"60b11b43-22f6-4d6c-8fe0-4fa30a0ee0b9","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 18:25","22","22° C","100"
"d76992a5-8d60-444c-aac1-3c083111b773","465933","1 Bodega - Nivel 1 - Temperature - 465933 (2)","05/11/2019 18:15","22","22° C","100"
